,Unnamed: 0,Open,High,Low,Close,Volume,Open.Interest
3811,2004-08-11,,,,6.722,9304.0,60177.0
3812,2004-08-12,,,,6.527,17641.0,59276.0
3813,2004-08-13,,,,6.557,9854.0,56954.0
3814,2004-08-16,,,,6.625,10667.0,55571.0
3815,2004-08-17,,,,6.772,1881.0,26323.0
3816,2004-08-18,,,,6.765,1927.0,27256.0
3817,2004-08-19,,,,6.871,3122.0,28029.0
3818,2004-08-20,,,,6.855,7845.0,29493.0
3819,2004-08-23,,,,6.906000000000001,7705.0,33496.0
3820,2004-08-24,,,,6.781000000000001,7230.0,38858.0
3821,2004-08-25,,,,6.6129999999999995,12620.0,41212.0
3822,2004-08-26,,,,6.651,14540.0,48530.0
3823,2004-08-27,,,,6.7170000000000005,8982.0,57151.0
3824,2004-08-30,,,,6.627000000000001,17434.0,61694.0
3825,2004-08-31,,,,6.747000000000001,20780.0,68303.0
3826,2004-09-01,,,,6.812,11102.0,76832.0
3827,2004-09-02,,,,6.83,7721.0,77152.0
3828,2004-09-03,,,,6.81,7172.0,77768.0
3829,2004-09-06,,,,6.59,17391.0,77994.0
3830,2004-09-07,,,,,,
3831,2004-09-08,,,,6.235,32316.0,76076.0
3832,2004-09-09,,,,6.212000000000001,20893.0,71341.0
3833,2004-09-10,,,,6.188,15070.0,68023.0
3834,2004-09-13,,,,6.165,13120.0,66945.0
3835,2004-09-14,,,,6.215,13202.0,66534.0
3836,2004-09-15,,,,6.23,11620.0,65995.0
3837,2004-09-16,,,,6.3,10251.0,66272.0
3838,2004-09-17,,,,6.318,8467.0,66478.0
3839,2004-09-20,,,,6.287999999999999,6866.0,66214.0
3840,2004-09-21,,,,6.28,4366.0,66520.0
3841,2004-09-22,,,,6.372999999999999,10439.0,66234.0
3842,2004-09-23,,,,6.375,9403.0,66376.0
3843,2004-09-24,,,,6.47,13361.0,66329.0
3844,2004-09-27,,,,6.425,10753.0,67415.0
3845,2004-09-28,,,,6.55,14408.0,67732.0
3846,2004-09-29,,,,6.61,11670.0,68071.0
3847,2004-09-30,,,,6.695,17989.0,67036.0
3848,2004-10-01,,,,6.938,30910.0,69166.0
3849,2004-10-04,,,,6.943,16807.0,110.0
3850,2004-10-05,,,,6.765,15655.0,77816.0
3851,2004-10-06,,,,7.102,25257.0,76809.0
3852,2004-10-07,,,,7.245,26850.0,80342.0
3853,2004-10-08,,,,7.2170000000000005,14268.0,83998.0
3854,2004-10-11,,,,7.295,15408.0,84991.0
3855,2004-10-12,,,,7.252000000000001,8433.0,87176.0
3856,2004-10-13,,,,7.055,22768.0,86469.0
3857,2004-10-14,,,,6.9,25058.0,87857.0
3858,2004-10-15,,,,7.055,15434.0,86356.0
3859,2004-10-18,,,,7.11,14320.0,86669.0
3860,2004-10-19,,,,6.987,12065.0,86341.0
3861,2004-10-20,,,,7.195,15172.0,86616.0
3862,2004-10-21,,,,7.352,22878.0,87745.0
3863,2004-10-22,,,,7.31,19966.0,89431.0
3864,2004-10-25,,,,7.332999999999999,13297.0,89406.0
3865,2004-10-26,,,,7.38,12473.0,90265.0
3866,2004-10-27,,,,7.34,13224.0,90345.0
3867,2004-10-28,,,,7.202000000000001,19781.0,91482.0
3868,2004-10-29,,,,7.192,17283.0,90323.0
3869,2004-11-01,,,,7.305,15043.0,90960.0
3870,2004-11-02,,,,7.33,11291.0,89188.0
3871,2004-11-03,,,,7.02,24590.0,88539.0
3872,2004-11-04,,,,7.1579999999999995,14758.0,85656.0
3873,2004-11-05,,,,7.382999999999999,27004.0,85658.0
3874,2004-11-08,,,,7.505,24396.0,88401.0
3875,2004-11-09,,,,7.487,12821.0,88090.0
3876,2004-11-10,,,,7.535,13491.0,88253.0
3877,2004-11-11,,,,7.42,20009.0,88846.0
3878,2004-11-12,,,,7.477,6345.0,86238.0
3879,2004-11-15,,,,7.622000000000001,14546.0,85886.0
3880,2004-11-16,,,,7.621,2048.0,24397.0
3881,2004-11-17,,,,7.641,4850.0,25579.0
3882,2004-11-18,,,,7.715,3783.0,28167.0
3883,2004-11-19,,,,7.603,6781.0,30535.0
3884,2004-11-22,,,,7.653,10368.0,33924.0
3885,2004-11-23,,,,7.625,14193.0,40377.0
3886,2004-11-24,,,,7.609,34173.0,50460.0
3887,2004-11-25,,,,7.667000000000001,,71631.0
3888,2004-11-26,,,,,,
3889,2004-11-29,,,,,17085.0,
3890,2004-11-30,,,,7.825,34378.0,78907.0
3891,2004-12-01,,,,7.777,14699.0,92862.0
3892,2004-12-02,,,,8.08,25866.0,92862.0
3893,2004-12-03,,,,7.96,28808.0,99483.0
3894,2004-12-06,,,,8.07,16897.0,100539.0
3895,2004-12-07,,,,7.962999999999999,11479.0,100995.0
3896,2004-12-08,,,,7.885,14853.0,100610.0
3897,2004-12-09,,,,7.145,50857.0,101340.0
3898,2004-12-10,,,,6.8,40950.0,90306.0
3899,2004-12-13,,,,6.742999999999999,22601.0,81246.0
3900,2004-12-14,,,,6.83,17805.0,78482.0
3901,2004-12-15,,,,6.755,13704.0,78179.0
