,Unnamed: 0,Open.Price,High.Price,Low.Price,Close.Price,Volume
4136,2003-05-27,8540.0,8740.0,8540.0,8645.0,
4137,2003-05-28,8700.0,8700.0,8630.0,8675.0,
4138,2003-05-29,8880.0,8950.0,8830.0,8920.0,
4139,2003-05-30,8860.0,8940.0,8850.0,8890.0,
4140,2003-06-02,9215.0,9365.0,9210.0,9355.0,
4141,2003-06-03,9290.0,9380.0,9230.0,9270.0,
4142,2003-06-04,9240.0,9320.0,9230.0,9270.0,
4143,2003-06-05,9360.0,9460.0,9340.0,9395.0,
4144,2003-06-06,9500.0,9500.0,9150.0,9200.0,
4145,2003-06-09,9305.0,9380.0,9030.0,9050.0,
4146,2003-06-10,9160.0,9310.0,9140.0,9175.0,
4147,2003-06-11,9260.0,9285.0,9030.0,9070.0,
4148,2003-06-12,8970.0,8980.0,8770.0,8835.0,
4149,2003-06-13,8790.0,8790.0,8620.0,8675.0,
4150,2003-06-16,8480.0,8595.0,8460.0,8500.0,
4151,2003-06-17,8575.0,8710.0,8550.0,8710.0,
4152,2003-06-18,8720.0,8800.0,8690.0,8760.0,
4153,2003-06-19,8650.0,8780.0,8480.0,8780.0,
4154,2003-06-20,8635.0,8700.0,8500.0,8500.0,
4155,2003-06-23,8360.0,8370.0,8255.0,8265.0,
4156,2003-06-24,8320.0,8380.0,8290.0,8355.0,
4157,2003-06-25,8340.0,8400.0,8290.0,8370.0,
4158,2003-06-26,8330.0,8430.0,8330.0,8400.0,
4159,2003-06-27,8450.0,8520.0,8415.0,8480.0,
4160,2003-06-30,8350.0,8380.0,8120.0,8210.0,
4161,2003-07-01,8160.0,8320.0,8160.0,8300.0,
4162,2003-07-02,8330.0,8485.0,8330.0,8480.0,
4163,2003-07-03,8330.0,8340.0,8280.0,8280.0,
4164,2003-07-04,8440.0,8440.0,8370.0,8390.0,
4165,2003-07-07,8560.0,8640.0,8530.0,8640.0,
4166,2003-07-08,8530.0,8650.0,8510.0,8620.0,
4167,2003-07-09,8605.0,8730.0,8605.0,8710.0,
4168,2003-07-10,8750.0,8800.0,8720.0,8800.0,
4169,2003-07-11,8700.0,8795.0,8690.0,8800.0,
4170,2003-07-14,8800.0,8950.0,8770.0,8890.0,
4171,2003-07-15,8900.0,8940.0,8750.0,8775.0,
4172,2003-07-16,8840.0,8840.0,8760.0,8765.0,
4173,2003-07-17,8730.0,8780.0,8640.0,8640.0,
4174,2003-07-18,8650.0,8790.0,8650.0,8770.0,
4175,2003-07-21,8720.0,8740.0,8630.0,8660.0,
4176,2003-07-22,8770.0,8800.0,8690.0,8720.0,
4177,2003-07-23,8730.0,8840.0,8700.0,8700.0,
4178,2003-07-24,8850.0,8900.0,8790.0,8900.0,
4179,2003-07-25,9180.0,9200.0,9080.0,9190.0,
4180,2003-07-28,9200.0,9230.0,9185.0,9210.0,
4181,2003-07-29,9170.0,9350.0,9170.0,9315.0,
4182,2003-07-30,9270.0,9350.0,9125.0,9130.0,
4183,2003-07-31,9130.0,9290.0,9090.0,9280.0,
4184,2003-08-01,9280.0,9350.0,9110.0,9110.0,
4185,2003-08-04,9070.0,9150.0,9050.0,9150.0,
4186,2003-08-05,9140.0,9190.0,9090.0,9125.0,
4187,2003-08-06,9135.0,9180.0,9095.0,9095.0,
4188,2003-08-07,9150.0,9235.0,9140.0,9220.0,
4189,2003-08-08,9150.0,9210.0,8870.0,8940.0,
4190,2003-08-11,8990.0,9110.0,8940.0,9005.0,
4191,2003-08-12,9180.0,9240.0,9040.0,9070.0,
4192,2003-08-13,9020.0,9160.0,8970.0,9125.0,
4193,2003-08-14,9160.0,9260.0,9130.0,9260.0,
4194,2003-08-15,9270.0,9310.0,9210.0,9220.0,
4195,2003-08-18,9345.0,9390.0,9270.0,9365.0,
4196,2003-08-19,9490.0,9695.0,9440.0,9680.0,
4197,2003-08-20,9710.0,9710.0,9570.0,9595.0,
4198,2003-08-21,9510.0,9620.0,9500.0,9580.0,
4199,2003-08-22,9640.0,9720.0,9550.0,9550.0,
4200,2003-08-26,9730.0,9775.0,9430.0,9430.0,
4201,2003-08-27,9000.0,9280.0,8990.0,9270.0,
4202,2003-08-28,9250.0,9300.0,9170.0,9260.0,
4203,2003-08-29,9250.0,9400.0,9250.0,9390.0,
4204,2003-09-01,9460.0,9520.0,9400.0,9520.0,
4205,2003-09-02,9610.0,9950.0,9610.0,9880.0,
4206,2003-09-03,9840.0,9960.0,9770.0,9930.0,
4207,2003-09-04,9750.0,9780.0,9620.0,9625.0,
4208,2003-09-05,9570.0,9850.0,9570.0,9820.0,
4209,2003-09-08,9690.0,9840.0,9690.0,9750.0,
4210,2003-09-09,9670.0,9730.0,9600.0,9630.0,
4211,2003-09-10,9590.0,9740.0,9580.0,9680.0,
4212,2003-09-11,9780.0,9950.0,9760.0,9840.0,
4213,2003-09-12,9890.0,9940.0,9760.0,9800.0,
4214,2003-09-15,9780.0,9930.0,9780.0,9870.0,
4215,2003-09-16,9780.0,9865.0,9750.0,9855.0,
4216,2003-09-17,9900.0,10040.0,9860.0,9970.0,
4217,2003-09-18,9930.0,10100.0,9870.0,10100.0,
4218,2003-09-19,10045.0,10170.0,10045.0,10115.0,
4219,2003-09-22,10250.0,10300.0,10250.0,10255.0,
4220,2003-09-23,10200.0,10260.0,10180.0,10185.0,
4221,2003-09-24,10280.0,10330.0,10230.0,10250.0,
4222,2003-09-25,10250.0,10300.0,10200.0,10280.0,
4223,2003-09-26,10110.0,10170.0,10080.0,10150.0,
4224,2003-09-29,10030.0,10190.0,10020.0,10185.0,
4225,2003-09-30,10080.0,10170.0,9950.0,10065.0,
4226,2003-10-01,10095.0,10170.0,10025.0,10050.0,
4227,2003-10-02,10240.0,10420.0,10240.0,10320.0,
4228,2003-10-03,10420.0,10535.0,10370.0,10440.0,
4229,2003-10-06,10440.0,10500.0,10440.0,10500.0,
4230,2003-10-07,10550.0,10700.0,10500.0,10635.0,
4231,2003-10-08,10640.0,10770.0,10640.0,10740.0,
4232,2003-10-09,10880.0,10920.0,10820.0,10840.0,
4233,2003-10-10,10725.0,10940.0,10710.0,10900.0,
4234,2003-10-13,11140.0,11290.0,11140.0,11270.0,
4235,2003-10-14,11360.0,11680.0,10990.0,10990.0,
4236,2003-10-15,10850.0,11190.0,10780.0,11000.0,
4237,2003-10-16,10950.0,11080.0,10910.0,10965.0,
4238,2003-10-17,10880.0,10910.0,10750.0,10810.0,
4239,2003-10-20,11025.0,11130.0,10980.0,11110.0,
4240,2003-10-21,11030.0,11320.0,11030.0,11310.0,
4241,2003-10-22,11480.0,11480.0,11250.0,11390.0,
4242,2003-10-23,11210.0,11330.0,11150.0,11150.0,
4243,2003-10-24,11180.0,11190.0,10780.0,10860.0,
4244,2003-10-27,10960.0,11200.0,10920.0,11180.0,
4245,2003-10-28,11170.0,11230.0,11170.0,11220.0,
4246,2003-10-29,11280.0,11520.0,11280.0,11440.0,
4247,2003-10-30,11850.0,11860.0,11620.0,11720.0,
4248,2003-10-31,11760.0,11910.0,11740.0,11875.0,
4249,2003-11-03,11840.0,11900.0,11670.0,11670.0,
4250,2003-11-04,11800.0,12200.0,11800.0,12200.0,
4251,2003-11-05,11940.0,12030.0,11790.0,11800.0,
4252,2003-11-06,12030.0,12220.0,11915.0,11950.0,
4253,2003-11-07,11900.0,12250.0,11900.0,12000.0,
4254,2003-11-10,11920.0,12060.0,11750.0,11750.0,
4255,2003-11-11,11980.0,12100.0,11920.0,12070.0,
4256,2003-11-12,12050.0,12300.0,11950.0,12250.0,
4257,2003-11-13,12360.0,12370.0,12130.0,12130.0,
4258,2003-11-14,12400.0,12500.0,12350.0,12490.0,
4259,2003-11-17,12450.0,12450.0,12000.0,12060.0,
4260,2003-11-18,12320.0,12400.0,12070.0,12095.0,
4261,2003-11-19,12030.0,12160.0,11990.0,12075.0,
4262,2003-11-20,11980.0,12000.0,11650.0,11840.0,
4263,2003-11-21,11850.0,11880.0,11780.0,11775.0,
4264,2003-11-24,11930.0,12140.0,11900.0,12090.0,
4265,2003-11-25,12100.0,12300.0,12060.0,12060.0,
4266,2003-11-26,12110.0,12130.0,11980.0,12030.0,
4267,2003-11-27,12170.0,12190.0,12080.0,12125.0,
4268,2003-11-28,12220.0,12280.0,12150.0,12245.0,
4269,2003-12-01,12290.0,12550.0,12255.0,12510.0,
4270,2003-12-02,12520.0,12560.0,12460.0,12550.0,
4271,2003-12-03,12480.0,12845.0,12480.0,12790.0,
4272,2003-12-04,12770.0,12770.0,12660.0,12700.0,
4273,2003-12-05,12700.0,12800.0,12680.0,12800.0,
4274,2003-12-08,12960.0,13100.0,12920.0,12930.0,
4275,2003-12-09,13200.0,13440.0,12890.0,13220.0,
4276,2003-12-10,13240.0,13320.0,13240.0,13265.0,
4277,2003-12-11,13230.0,13250.0,13070.0,13110.0,126.0
4278,2003-12-12,13130.0,13550.0,13100.0,13470.0,136.0
4279,2003-12-15,13530.0,13530.0,13280.0,13500.0,
4280,2003-12-16,13470.0,14300.0,13470.0,14300.0,45.0
4281,2003-12-17,14380.0,15150.0,14380.0,14600.0,167.0
4282,2003-12-18,14600.0,14950.0,14400.0,14800.0,210.0
4283,2003-12-19,14920.0,15075.0,14850.0,14855.0,73.0
4284,2003-12-22,14950.0,15030.0,14640.0,14995.0,77.0
4285,2003-12-23,15000.0,15700.0,14980.0,15685.0,131.0
4286,2003-12-24,15640.0,16100.0,15600.0,15850.0,117.0
4287,2003-12-29,16180.0,16600.0,16180.0,16380.0,70.0
4288,2003-12-30,16280.0,16600.0,16275.0,16500.0,46.0
4289,2003-12-31,16750.0,16900.0,16450.0,16500.0,19.0
4290,2004-01-02,16700.0,16900.0,16450.0,16830.0,10.0
4291,2004-01-05,16950.0,17150.0,16700.0,17100.0,43.0
4292,2004-01-06,17200.0,17700.0,15000.0,15260.0,240.0
4293,2004-01-07,15600.0,15650.0,15110.0,15275.0,229.0
4294,2004-01-08,15600.0,16400.0,15350.0,16100.0,377.0
4295,2004-01-09,16550.0,16600.0,15750.0,16100.0,77.0
4296,2004-01-12,16200.0,16200.0,14750.0,14850.0,128.0
4297,2004-01-13,14900.0,15400.0,14000.0,14300.0,79.0
4298,2004-01-14,14450.0,15000.0,12800.0,13500.0,242.0
4299,2004-01-15,14000.0,14300.0,13650.0,13900.0,162.0
4300,2004-01-16,14300.0,14850.0,14000.0,14750.0,96.0
4301,2004-01-19,15000.0,15200.0,14000.0,14025.0,122.0
4302,2004-01-20,14000.0,15080.0,14000.0,15050.0,
4303,2004-01-21,15100.0,15200.0,14525.0,14930.0,65.0
4304,2004-01-22,15000.0,15000.0,14600.0,14725.0,46.0
4305,2004-01-23,14750.0,14950.0,14700.0,14900.0,11.0
4306,2004-01-26,14800.0,14850.0,14500.0,14500.0,47.0
4307,2004-01-27,14640.0,14750.0,14350.0,14450.0,67.0
4308,2004-01-28,14350.0,14950.0,14100.0,14900.0,151.0
4309,2004-01-29,14850.0,15050.0,14500.0,14605.0,
4310,2004-01-30,14800.0,15300.0,14750.0,15300.0,56.0
4311,2004-02-02,15800.0,15800.0,14600.0,14900.0,293.0
4312,2004-02-03,14750.0,15250.0,14650.0,14950.0,103.0
4313,2004-02-04,15150.0,15150.0,14725.0,14850.0,56.0
4314,2004-02-05,15050.0,15050.0,14725.0,14875.0,83.0
4315,2004-02-06,14850.0,15080.0,14675.0,15075.0,109.0
4316,2004-02-09,15100.0,15400.0,15100.0,15150.0,111.0
4317,2004-02-10,15100.0,15550.0,15100.0,15225.0,159.0
4318,2004-02-11,15150.0,15250.0,14850.0,15000.0,146.0
4319,2004-02-12,15150.0,15550.0,15150.0,15440.0,91.0
4320,2004-02-13,15300.0,15600.0,15250.0,15400.0,82.0
4321,2004-02-16,15450.0,15625.0,15400.0,15400.0,55.0
4322,2004-02-17,15500.0,15600.0,15250.0,15450.0,
4323,2004-02-18,15600.0,15800.0,15375.0,15500.0,47.0
4324,2004-02-19,15500.0,15575.0,15370.0,15480.0,63.0
4325,2004-02-20,15530.0,15550.0,14950.0,15100.0,237.0
4326,2004-02-23,14700.0,14700.0,13750.0,14020.0,354.0
4327,2004-02-24,14040.0,14450.0,13650.0,14375.0,242.0
4328,2004-02-25,14500.0,14800.0,14200.0,14475.0,125.0
4329,2004-02-26,14300.0,14750.0,14200.0,14480.0,74.0
4330,2004-02-27,14600.0,14600.0,14350.0,14480.0,43.0
4331,2004-03-01,14600.0,14925.0,14400.0,14725.0,193.0
4332,2004-03-02,14675.0,14750.0,14200.0,14300.0,155.0
4333,2004-03-03,14150.0,14300.0,13750.0,13850.0,174.0
4334,2004-03-04,13900.0,14000.0,12750.0,13050.0,363.0
4335,2004-03-05,13000.0,13550.0,13000.0,13350.0,140.0
4336,2004-03-08,13300.0,13425.0,13150.0,13250.0,68.0
4337,2004-03-09,13100.0,13225.0,13000.0,13025.0,85.0
4338,2004-03-10,13250.0,13300.0,12950.0,13150.0,54.0
4339,2004-03-11,13300.0,13300.0,12850.0,13050.0,152.0
4340,2004-03-12,13025.0,13025.0,12600.0,12900.0,175.0
4341,2004-03-15,12750.0,12800.0,12150.0,12700.0,265.0
4342,2004-03-16,12900.0,13900.0,12725.0,13850.0,135.0
4343,2004-03-17,14000.0,14400.0,13650.0,13800.0,178.0
4344,2004-03-18,14000.0,14175.0,13775.0,14150.0,78.0
4345,2004-03-19,14250.0,14325.0,14100.0,14150.0,50.0
4346,2004-03-22,14300.0,14450.0,13800.0,13900.0,129.0
4347,2004-03-23,13630.0,14000.0,13360.0,13900.0,138.0
4348,2004-03-24,14100.0,14400.0,13900.0,14350.0,129.0
4349,2004-03-25,14350.0,14350.0,13800.0,13950.0,86.0
4350,2004-03-26,13800.0,14200.0,13800.0,14200.0,44.0
4351,2004-03-29,14100.0,14200.0,13820.0,14090.0,84.0
4352,2004-03-30,14200.0,14200.0,13800.0,13875.0,166.0
4353,2004-03-31,13900.0,14000.0,13550.0,14000.0,244.0
4354,2004-04-01,13950.0,14800.0,13900.0,14500.0,430.0
4355,2004-04-02,14700.0,14745.0,14300.0,14325.0,179.0
4356,2004-04-05,14300.0,14400.0,13650.0,13875.0,139.0
4357,2004-04-06,13875.0,14350.0,13800.0,14300.0,203.0
4358,2004-04-07,14275.0,14275.0,13900.0,13900.0,78.0
4359,2004-04-08,14000.0,14000.0,13650.0,13800.0,72.0
4360,2004-04-13,13700.0,13725.0,12900.0,12900.0,204.0
4361,2004-04-14,13000.0,13275.0,12850.0,12975.0,176.0
4362,2004-04-15,13100.0,13150.0,12525.0,12645.0,255.0
4363,2004-04-16,12450.0,13150.0,12250.0,13110.0,321.0
4364,2004-04-19,13150.0,13200.0,12600.0,12650.0,116.0
4365,2004-04-20,12695.0,13000.0,12600.0,12850.0,243.0
4366,2004-04-21,12700.0,12720.0,12250.0,12425.0,184.0
4367,2004-04-22,12300.0,12600.0,11800.0,12050.0,211.0
4368,2004-04-23,12000.0,12300.0,11900.0,11995.0,289.0
4369,2004-04-26,11950.0,12100.0,11700.0,11700.0,60.0
4370,2004-04-27,11775.0,11775.0,11375.0,11455.0,197.0
4371,2004-04-28,11425.0,11500.0,10650.0,10700.0,168.0
4372,2004-04-29,11000.0,11300.0,10900.0,11230.0,60.0
4373,2004-04-30,11300.0,11350.0,11025.0,11150.0,159.0
4374,2004-05-04,11200.0,11375.0,10825.0,10920.0,123.0
4375,2004-05-05,10800.0,11275.0,10800.0,11275.0,115.0
4376,2004-05-06,11150.0,11575.0,10850.0,11025.0,272.0
4377,2004-05-07,11000.0,11075.0,10750.0,10945.0,48.0
4378,2004-05-10,10900.0,10900.0,10400.0,10700.0,144.0
4379,2004-05-11,10700.0,10850.0,10500.0,10600.0,122.0
4380,2004-05-12,10600.0,11000.0,10600.0,10975.0,109.0
4381,2004-05-13,10900.0,10900.0,10650.0,10740.0,165.0
4382,2004-05-14,10700.0,10900.0,10650.0,10850.0,151.0
4383,2004-05-17,10810.0,10900.0,10500.0,10550.0,93.0
4384,2004-05-18,10400.0,10900.0,10400.0,10895.0,306.0
4385,2004-05-19,10850.0,11100.0,10700.0,10995.0,242.0
4386,2004-05-20,10945.0,11125.0,10700.0,11060.0,95.0
4387,2004-05-21,11150.0,11625.0,11100.0,11575.0,342.0
4388,2004-05-24,11600.0,12000.0,11500.0,11675.0,165.0
4389,2004-05-25,11650.0,11875.0,11600.0,11750.0,167.0
4390,2004-05-26,11700.0,11850.0,11650.0,11685.0,162.0
4391,2004-05-27,11800.0,12200.0,11700.0,12100.0,157.0
4392,2004-05-28,12000.0,12300.0,11950.0,12175.0,152.0
4393,2004-06-01,12200.0,12650.0,12200.0,12375.0,376.0
4394,2004-06-02,12500.0,12575.0,11900.0,12000.0,153.0
4395,2004-06-03,11900.0,12250.0,11900.0,12150.0,151.0
4396,2004-06-04,12199.0,12199.0,11800.0,11800.0,232.0
4397,2004-06-07,12000.0,12200.0,12000.0,12175.0,127.0
4398,2004-06-08,12200.0,12300.0,12025.0,12300.0,50.0
4399,2004-06-09,12300.0,12450.0,12000.0,12050.0,163.0
4400,2004-06-10,11850.0,12500.0,11780.0,12450.0,145.0
4401,2004-06-11,12550.0,12800.0,12330.0,12775.0,177.0
4402,2004-06-14,12775.0,13000.0,12725.0,12950.0,406.0
4403,2004-06-15,12950.0,12975.0,12575.0,12850.0,145.0
4404,2004-06-16,12900.0,12925.0,12750.0,12905.0,89.0
4405,2004-06-17,12925.0,14000.0,12925.0,14000.0,428.0
4406,2004-06-18,14400.0,15400.0,14375.0,14410.0,773.0
4407,2004-06-21,14750.0,14950.0,14500.0,14625.0,320.0
4408,2004-06-22,14800.0,14875.0,14550.0,14625.0,432.0
4409,2004-06-23,14575.0,14600.0,14050.0,14550.0,354.0
4410,2004-06-24,14650.0,14775.0,14455.0,14710.0,187.0
4411,2004-06-25,14750.0,14810.0,14550.0,14800.0,113.0
4412,2004-06-28,14800.0,14975.0,14660.0,14750.0,102.0
4413,2004-06-29,14725.0,14725.0,14350.0,14450.0,288.0
4414,2004-06-30,14325.0,15250.0,14250.0,15175.0,399.0
4415,2004-07-01,15200.0,15275.0,14750.0,15050.0,264.0
4416,2004-07-02,15000.0,15175.0,14750.0,15150.0,110.0
4417,2004-07-05,15300.0,15850.0,15300.0,15625.0,322.0
4418,2004-07-06,15625.0,16000.0,15450.0,15520.0,205.0
4419,2004-07-07,15525.0,15825.0,15500.0,15745.0,298.0
4420,2004-07-08,15800.0,15850.0,15200.0,15450.0,289.0
4421,2004-07-09,15550.0,15675.0,15450.0,15525.0,109.0
4422,2004-07-12,15500.0,15500.0,14900.0,14905.0,215.0
4423,2004-07-13,14975.0,15225.0,14850.0,14975.0,237.0
4424,2004-07-14,15000.0,15200.0,14850.0,15000.0,120.0
4425,2004-07-15,15050.0,15125.0,14800.0,14925.0,139.0
4426,2004-07-16,14900.0,15125.0,14375.0,14745.0,246.0
4427,2004-07-19,14730.0,14850.0,14600.0,14750.0,70.0
4428,2004-07-20,14750.0,15200.0,14650.0,15100.0,208.0
4429,2004-07-21,15150.0,15200.0,14850.0,14925.0,103.0
4430,2004-07-22,15050.0,15150.0,14850.0,14980.0,145.0
4431,2004-07-23,14800.0,14800.0,13650.0,13950.0,770.0
4432,2004-07-26,13800.0,14345.0,13700.0,14100.0,239.0
4433,2004-07-27,14050.0,14075.0,13600.0,13600.0,257.0
4434,2004-07-28,13700.0,13900.0,13650.0,13700.0,289.0
4435,2004-07-29,13950.0,14100.0,13800.0,13850.0,152.0
4436,2004-07-30,13900.0,13900.0,13600.0,13675.0,269.0
4437,2004-08-02,13625.0,13950.0,13400.0,13900.0,197.0
4438,2004-08-03,13800.0,14150.0,13600.0,13625.0,182.0
4439,2004-08-04,13700.0,13750.0,13400.0,13450.0,226.0
4440,2004-08-05,13650.0,13650.0,12850.0,12925.0,320.0
4441,2004-08-06,12750.0,12980.0,12750.0,12850.0,296.0
4442,2004-08-09,13000.0,13350.0,12950.0,13250.0,292.0
4443,2004-08-10,13175.0,13475.0,13150.0,13475.0,176.0
4444,2004-08-11,13400.0,13750.0,13050.0,13200.0,155.0
4445,2004-08-12,13300.0,13365.0,13150.0,13200.0,189.0
4446,2004-08-13,13100.0,13350.0,12950.0,13350.0,89.0
4447,2004-08-16,13400.0,13850.0,13400.0,13565.0,358.0
4448,2004-08-17,13500.0,13900.0,13500.0,13645.0,339.0
4449,2004-08-18,13450.0,13900.0,13425.0,13800.0,241.0
4450,2004-08-19,13825.0,14300.0,13825.0,14250.0,255.0
4451,2004-08-20,14350.0,14375.0,13620.0,13650.0,154.0
4452,2004-08-23,13650.0,13650.0,13275.0,13350.0,272.0
4453,2004-08-24,13400.0,13600.0,13400.0,13455.0,101.0
4454,2004-08-25,13500.0,13500.0,13290.0,13450.0,73.0
4455,2004-08-26,13450.0,13450.0,12650.0,12700.0,679.0
4456,2004-08-27,12475.0,12750.0,12400.0,12675.0,686.0
4457,2004-08-31,12750.0,12750.0,12250.0,12400.0,235.0
4458,2004-09-01,12400.0,12750.0,12400.0,12725.0,157.0
4459,2004-09-02,12700.0,12750.0,12400.0,12425.0,156.0
4460,2004-09-03,12250.0,12350.0,12050.0,12250.0,90.0
4461,2004-09-06,12050.0,12300.0,12050.0,12225.0,137.0
4462,2004-09-07,12150.0,12500.0,12150.0,12375.0,201.0
4463,2004-09-08,12475.0,12475.0,12050.0,12150.0,242.0
4464,2004-09-09,12150.0,12200.0,11850.0,11995.0,359.0
4465,2004-09-10,12000.0,12255.0,11900.0,12155.0,172.0
4466,2004-09-13,12150.0,12550.0,12100.0,12425.0,145.0
4467,2004-09-14,12525.0,12700.0,12400.0,12625.0,325.0
